q,threshold,reject_rate,coverage,oracle_q_reject_rate,oracle_q_coverage,keep_all_accepted_mean_window_smape,meta_model_accepted_mean_window_smape,oracle_q_accepted_mean_window_smape,meta_model_rejected_mean_window_smape,oracle_q_rejected_mean_window_smape,accepted_mean_window_smape_gain_vs_keep_all,accepted_mean_window_smape_relative_gain_vs_keep_all,accepted_mean_window_smape_gap_to_oracle_q,decision_log_path,example_plot_path,example_plot_path_cumulative_incurred,example_plot_path_cumulative_mean_smape,forecast_windows_plot_path,forecast_windows_pointwise_path,forecast_windows_pointwise_rows,distribution_plot_path,distribution_plot_path_clipped,example_series_ids,u_hat_threshold,u_hat_coverage,u_hat_reject_rate,u_hat_accepted_mean_window_smape,u_hat_rejected_mean_window_smape,u_hat_accepted_mean_window_smape_gap_to_oracle_q,pi_width_threshold,pi_width_coverage,pi_width_reject_rate,pi_width_accepted_mean_window_smape,pi_width_rejected_mean_window_smape,pi_width_accepted_mean_window_smape_gap_to_oracle_q,resid_scale_threshold,resid_scale_coverage,resid_scale_reject_rate,resid_scale_accepted_mean_window_smape,resid_scale_rejected_mean_window_smape,resid_scale_accepted_mean_window_smape_gap_to_oracle_q,err_var_threshold,err_var_coverage,err_var_reject_rate,err_var_accepted_mean_window_smape,err_var_rejected_mean_window_smape,err_var_accepted_mean_window_smape_gap_to_oracle_q,random_coverage,random_reject_rate,random_accepted_mean_window_smape,random_rejected_mean_window_smape,random_accepted_mean_window_smape_gap_to_oracle_q,oracle_coverage,oracle_reject_rate,oracle_accepted_mean_window_smape,oracle_rejected_mean_window_smape,oracle_accepted_mean_window_smape_gap_to_oracle_q
0.05,0.8577208484472154,0.019192399049881233,0.9808076009501188,0.049976247030878856,0.9500237529691211,0.2882887905687226,0.27846622996613396,0.2588258803426341,0.7902605385911106,0.8483641505509641,0.009822560602588626,0.03407194772717711,0.019640349623499864,final/M1_M_tune/AutoKAN/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p05_decisions.csv,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p05_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p05_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p05_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p05_forecast_windows.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p05_forecast_windows_pointwise.csv,63150,final/M1_M_tune/AutoKAN/plots/online_plots/distributions/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p05_distribution.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p05_distribution_clipped.pdf,T000335|T000226|T000345|T000055|T000338|T000023|T000234|T000091|T000065|T000122,0.8577208484472154,0.9808076009501188,0.019192399049881233,0.27846622996613396,0.7902605385911106,0.019640349623499864,39722.59954398408,0.9386223277909739,0.06137767220902613,0.28735237318426615,0.3026090186508353,0.028526492841632056,0.19016490191860133,0.970166270783848,0.02983372921615202,0.278322644449058,0.6123789753709361,0.019496764106423925,2574.5060153022932,0.913729216152019,0.086270783847981,0.28992926087091375,0.2709138975112639,0.031103380528279656,0.9500237529691211,0.049976247030878856,0.28864506478632934,0.28151619379714526,0.029819184443695246,0.9500237529691211,0.049976247030878856,0.2588258803426341,0.8483641505509641,0.0
0.1,0.7719618657149117,0.053776722090261284,0.9462232779097387,0.09995249406175771,0.9000475059382422,0.2882887905687226,0.2667654788213155,0.24070267861534378,0.6670002069864374,0.7167899678827505,0.02152331174740707,0.07465885754679151,0.026062800205971737,final/M1_M_tune/AutoKAN/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p1_decisions.csv,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p1_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p1_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p1_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p1_forecast_windows.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p1_forecast_windows_pointwise.csv,63150,final/M1_M_tune/AutoKAN/plots/online_plots/distributions/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p1_distribution.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p1_distribution_clipped.pdf,T000335|T000226|T000345|T000055|T000338|T000023|T000234|T000091|T000065|T000122,0.7719618657149117,0.9462232779097387,0.053776722090261284,0.2667654788213155,0.6670002069864374,0.026062800205971737,16364.906324424295,0.8546318289786223,0.14536817102137767,0.2912682088624756,0.27077253726656003,0.05056553024713184,0.1461489669487674,0.9264608076009501,0.07353919239904988,0.2684104936662765,0.5387193759637507,0.027707815050932727,1344.4661534350907,0.8392399049881235,0.1607600950118765,0.2945817620339451,0.2554366528900521,0.053879083418601315,0.9000475059382422,0.09995249406175771,0.2870498152634117,0.2994454569824201,0.046347136648067944,0.9000475059382422,0.09995249406175771,0.24070267861534378,0.7167899678827505,0.0
0.2,0.6654515049349952,0.12912114014251783,0.8708788598574821,0.2,0.8,0.2882887905687226,0.24870620229831816,0.2135396373053037,0.5552600960039886,0.5872854036223981,0.03958258827040442,0.1373018638439523,0.03516656499301446,final/M1_M_tune/AutoKAN/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p2_decisions.csv,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p2_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p2_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p2_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p2_forecast_windows.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p2_forecast_windows_pointwise.csv,63150,final/M1_M_tune/AutoKAN/plots/online_plots/distributions/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p2_distribution.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p2_distribution_clipped.pdf,T000335|T000226|T000345|T000055|T000338|T000023|T000234|T000091|T000065|T000122,0.6654515049349952,0.8708788598574821,0.12912114014251783,0.24870620229831816,0.5552600960039886,0.03516656499301446,6576.5816654226865,0.6973871733966746,0.3026128266033254,0.30439751861545095,0.25116537962273,0.09085788131014724,0.11350023996306485,0.8491211401425178,0.15087885985748217,0.25527216433009564,0.47410087412955954,0.04173252702479194,566.9184643004795,0.6891211401425178,0.3108788598574822,0.3089685962338931,0.24244813332866086,0.09542895892858941,0.8,0.2,0.2897615755914293,0.2823976504778957,0.07622193828612558,0.8,0.2,0.2135396373053037,0.5872854036223981,0.0
0.3,0.5808396141220644,0.21007125890736342,0.7899287410926366,0.2999524940617577,0.7000475059382423,0.2882887905687226,0.23286485841385504,0.19131469342994473,0.4966988185811915,0.5146128791713565,0.055423932154867545,0.1922514297053653,0.041550164983910315,final/M1_M_tune/AutoKAN/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p3_decisions.csv,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p3_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p3_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p3_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p3_forecast_windows.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p3_forecast_windows_pointwise.csv,63150,final/M1_M_tune/AutoKAN/plots/online_plots/distributions/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p3_distribution.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p3_distribution_clipped.pdf,T000335|T000226|T000345|T000055|T000338|T000023|T000234|T000091|T000065|T000122,0.5808396141220644,0.7899287410926366,0.21007125890736342,0.23286485841385504,0.4966988185811915,0.041550164983910315,3617.546059414412,0.5828028503562945,0.41719714964370547,0.3130057719734052,0.2537604453315732,0.12169107854346045,0.08990940482420343,0.7503087885985749,0.24969121140142517,0.24116077988544166,0.42990595204736387,0.04984608645549693,317.7752463787358,0.5821377672209026,0.4178622327790974,0.3160879928713054,0.24956079772926712,0.12477329944136067,0.7000475059382423,0.2999524940617577,0.28920467820739687,0.2861512358896755,0.09788998477745214,0.7000475059382423,0.2999524940617577,0.19131469342994473,0.5146128791713565,0.0
0.4,0.4961085187950932,0.3102137767220903,0.6897862232779097,0.4,0.6,0.2882887905687226,0.21479442069620241,0.17162402728612972,0.451709655890161,0.4632859354926119,0.07349436987252017,0.2549331513290334,0.0431703934100727,final/M1_M_tune/AutoKAN/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p4_decisions.csv,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p4_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p4_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p4_examples.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p4_forecast_windows.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p4_forecast_windows_pointwise.csv,63150,final/M1_M_tune/AutoKAN/plots/online_plots/distributions/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p4_distribution.pdf,final/M1_M_tune/AutoKAN/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Monthly_to_Tourism_Monthly_catboost_q0p4_distribution_clipped.pdf,T000335|T000226|T000345|T000055|T000338|T000023|T000234|T000091|T000065|T000122,0.4961085187950932,0.6897862232779097,0.3102137767220903,0.21479442069620241,0.451709655890161,0.0431703934100727,2003.1543989849226,0.4420902612826603,0.5579097387173396,0.3251775575522228,0.2590579607365996,0.15355353026609306,0.07375128289023006,0.6410451306413302,0.3589548693586698,0.22762646360619243,0.3966235497048239,0.056002436320062715,186.4193132676354,0.4599524940617577,0.5400475059382422,0.32936454066435533,0.2533050280400529,0.15774051337822562,0.6,0.4,0.28960555361518664,0.2863136459990266,0.11798152632905692,0.6,0.4,0.17162402728612972,0.4632859354926119,0.0
