q,threshold,reject_rate,coverage,oracle_q_reject_rate,oracle_q_coverage,keep_all_accepted_mean_window_smape,meta_model_accepted_mean_window_smape,oracle_q_accepted_mean_window_smape,meta_model_rejected_mean_window_smape,oracle_q_rejected_mean_window_smape,accepted_mean_window_smape_gain_vs_keep_all,accepted_mean_window_smape_relative_gain_vs_keep_all,accepted_mean_window_smape_gap_to_oracle_q,decision_log_path,example_plot_path,example_plot_path_cumulative_incurred,example_plot_path_cumulative_mean_smape,forecast_windows_plot_path,forecast_windows_pointwise_path,forecast_windows_pointwise_rows,distribution_plot_path,distribution_plot_path_clipped,example_series_ids,u_hat_threshold,u_hat_coverage,u_hat_reject_rate,u_hat_accepted_mean_window_smape,u_hat_rejected_mean_window_smape,u_hat_accepted_mean_window_smape_gap_to_oracle_q,pi_width_threshold,pi_width_coverage,pi_width_reject_rate,pi_width_accepted_mean_window_smape,pi_width_rejected_mean_window_smape,pi_width_accepted_mean_window_smape_gap_to_oracle_q,resid_scale_threshold,resid_scale_coverage,resid_scale_reject_rate,resid_scale_accepted_mean_window_smape,resid_scale_rejected_mean_window_smape,resid_scale_accepted_mean_window_smape_gap_to_oracle_q,err_var_threshold,err_var_coverage,err_var_reject_rate,err_var_accepted_mean_window_smape,err_var_rejected_mean_window_smape,err_var_accepted_mean_window_smape_gap_to_oracle_q,random_coverage,random_reject_rate,random_accepted_mean_window_smape,random_rejected_mean_window_smape,random_accepted_mean_window_smape_gap_to_oracle_q,oracle_coverage,oracle_reject_rate,oracle_accepted_mean_window_smape,oracle_rejected_mean_window_smape,oracle_accepted_mean_window_smape_gap_to_oracle_q
0.05,0.8505161869588121,0.03690685413005272,0.9630931458699473,0.04991212653778559,0.9500878734622145,0.30417094495624547,0.2781709187227517,0.2679053380783475,0.9826478200017028,0.9944944336249658,0.02600002623349379,0.08547833599699621,0.010265580644404193,final/M1_Q_tune/AutoNHITS/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p05_decisions.csv,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p05_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p05_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p05_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p05_forecast_windows.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p05_forecast_windows_pointwise.csv,22760,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p05_distribution.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p05_distribution_clipped.pdf,T000107|T000053|T000155|T000393|T000146|T000390|T000253|T000317|T000046|T000251,0.8505161869588121,0.9630931458699473,0.03690685413005272,0.2781709187227517,0.9826478200017028,0.010265580644404193,90761.22277076519,0.9181019332161687,0.08189806678383128,0.2946236834957649,0.4111986142042084,0.02671834541741741,0.14805580169078705,0.9541300527240774,0.045869947275922675,0.29056850404831036,0.5871121391676618,0.022663165969962873,20446.106201611463,0.9434094903339192,0.05659050966608084,0.2919985661918257,0.5070943275879399,0.024093228113478193,0.9500878734622145,0.04991212653778559,0.3059717818282716,0.26989163463873483,0.03806644374992413,0.9500878734622145,0.04991212653778559,0.2679053380783475,0.9944944336249658,0.0
0.1,0.7864844134322285,0.07715289982425308,0.9228471001757469,0.1,0.9,0.30417094495624547,0.2661748839886902,0.24961457693007122,0.758652302907573,0.7951782571918139,0.037996060967555256,0.12491679957472905,0.016560307058618995,final/M1_Q_tune/AutoNHITS/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p1_decisions.csv,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p1_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p1_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p1_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p1_forecast_windows.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p1_forecast_windows_pointwise.csv,22760,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p1_distribution.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p1_distribution_clipped.pdf,T000107|T000053|T000155|T000393|T000146|T000390|T000253|T000317|T000046|T000251,0.7864844134322285,0.9228471001757469,0.07715289982425308,0.2661748839886902,0.758652302907573,0.016560307058618995,46483.55706478756,0.8351493848857645,0.1648506151142355,0.2949826200201466,0.35071990028283634,0.04536804309007536,0.11258245162475719,0.8915641476274165,0.10843585237258348,0.281335536737046,0.4919246336045424,0.03172095980697476,9499.49184228028,0.8732864674868189,0.12671353251318102,0.2935038687350797,0.3776864813542658,0.0438892918050085,0.9,0.1,0.3030270383402612,0.31446610450010426,0.05341246141018996,0.9,0.1,0.24961457693007122,0.7951782571918139,0.0
0.2,0.6878488038624013,0.16063268892794377,0.8393673110720562,0.2,0.8,0.30417094495624547,0.2454185318378859,0.2199418707965266,0.6111748016885052,0.641087241595121,0.058752413118359575,0.19315590161582008,0.02547666104135929,final/M1_Q_tune/AutoNHITS/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p2_decisions.csv,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p2_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p2_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p2_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p2_forecast_windows.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p2_forecast_windows_pointwise.csv,22760,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p2_distribution.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p2_distribution_clipped.pdf,T000107|T000053|T000155|T000393|T000146|T000390|T000253|T000317|T000046|T000251,0.6878488038624013,0.8393673110720562,0.16063268892794377,0.2454185318378859,0.6111748016885052,0.02547666104135929,18372.38483574315,0.6985940246045694,0.30140597539543057,0.2946633939405322,0.3262073970189046,0.0747215231440056,0.0793193133157526,0.7499121265377856,0.2500878734622144,0.2667261623742785,0.4164526647575478,0.04678429157775188,3675.878825055671,0.7451669595782073,0.2548330404217926,0.29398422012602343,0.3339583334253086,0.07404234932949683,0.8,0.2,0.3044632980709251,0.30300153249752726,0.08452142727439849,0.8,0.2,0.2199418707965266,0.641087241595121,0.0
0.3,0.6147376311303498,0.23796133567662567,0.7620386643233743,0.3,0.7,0.30417094495624547,0.2294547742131159,0.19458472379859174,0.5434392731262676,0.5598721276574375,0.07471617074312958,0.24563875012413625,0.03487005041452415,final/M1_Q_tune/AutoNHITS/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p3_decisions.csv,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p3_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p3_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p3_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p3_forecast_windows.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p3_forecast_windows_pointwise.csv,22760,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p3_distribution.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p3_distribution_clipped.pdf,T000107|T000053|T000155|T000393|T000146|T000390|T000253|T000317|T000046|T000251,0.6147376311303498,0.7620386643233743,0.23796133567662567,0.2294547742131159,0.5434392731262676,0.03487005041452415,10135.75842274453,0.5949033391915641,0.40509666080843587,0.292669145820809,0.321061873404598,0.09808442202221726,0.06409832109907926,0.6379613356766256,0.36203866432337434,0.2586293993890566,0.38442133835862197,0.06404467559046487,1632.0666374099512,0.6272407732864674,0.3727592267135325,0.2927340282641266,0.3234158085461428,0.09814930446553485,0.7,0.3,0.303986359115131,0.30460164525217936,0.10940163531653926,0.7,0.3,0.19458472379859174,0.5598721276574375,0.0
0.4,0.5257337610984196,0.3391915641476274,0.6608084358523726,0.4,0.6,0.30417094495624547,0.2112408998068449,0.170983490745718,0.4852160070089638,0.5039521262720367,0.09293004514940056,0.30551913879469456,0.0402574090611269,final/M1_Q_tune/AutoNHITS/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p4_decisions.csv,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p4_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_incurred/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p4_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/cumulative_mean_smape/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p4_examples.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p4_forecast_windows.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/forecast_windows/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p4_forecast_windows_pointwise.csv,22760,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p4_distribution.pdf,final/M1_Q_tune/AutoNHITS/plots/online_plots/distributions_clipped/ds2_adapted_online_M1_Quarterly_to_Tourism_Quarterly_catboost_q0p4_distribution_clipped.pdf,T000107|T000053|T000155|T000393|T000146|T000390|T000253|T000317|T000046|T000251,0.5257337610984196,0.6608084358523726,0.3391915641476274,0.2112408998068449,0.4852160070089638,0.0402574090611269,5539.295058795275,0.46748681898066785,0.5325131810193322,0.2931145287461272,0.3138772377347652,0.1221310380004092,0.055219637832096546,0.5572934973637962,0.44270650263620387,0.25328021945717233,0.3682338630021212,0.08229672871145433,868.9003287873435,0.5100175746924429,0.4899824253075571,0.2901542870616791,0.31876073735582644,0.11917079631596111,0.6,0.4,0.30678292051616995,0.3002529816163588,0.13579942977045195,0.6,0.4,0.170983490745718,0.5039521262720367,0.0
